Time,Rad_GHI,Rad_DNI,Tamb,Caudal_salida_vapor_kgh,Potencia_kW,P_salida_barg,T_salida_C
21:47:00,1.11,0,27.04,0,0,2.78,141.66
21:48:00,1.11,0,27.02,0,0,2.77,141.66
21:49:00,1.11,0,27,0,0,2.75,141.59
21:50:00,1.11,0,26.99,0,0,2.76,141.5
21:51:00,1.13,0,27.05,0,0,2.74,141.42
21:52:00,1.11,0,27.06,0,0,2.73,141.32
21:53:00,1.11,0,26.98,0,0,2.73,141.26
21:54:00,1.08,0,26.96,0,0,2.72,141.18
21:55:00,1.13,0,26.95,0,0,2.71,141.09
21:56:00,1.11,0,26.92,0,0,2.69,141.01
21:57:00,1.11,0,26.95,0,0,2.7,140.92
21:58:00,1.11,0,26.97,0,0,2.69,140.85
21:59:00,1.08,0,26.97,0,0,2.69,140.76
